id,title,author,real_price,sale_price,sale,category,retrieved_at
1399,Последното писмо,од: Ребека Јарос,590 ден,590 ден,0,Драми,2025-05-02
1400,Статистичка веројатност за љубов на прв поглед,од: Џенифер И. Смит,390 ден,390 ден,0,Драми,2025-05-02
1401,"Добра ноќ, Џун",од: Сара Џио,490 ден,490 ден,0,Драми,2025-05-02
1402,Сите опустошени места,од: Џон Бојн,550 ден,550 ден,0,Драми,2025-05-02
1403,Домашен фронт,од: Кристин Хана,550 ден,550 ден,0,Драми,2025-05-02
1404,Траги од минатото,од: Далибор Трајков,350 ден,350 ден,0,Драми,2025-05-02
1405,Најслаткиот филџан кафе,од: Оља Петрушевска – Томева,320 ден,320 ден,0,Драми,2025-05-02
1406,Ја мразам мајка ми,од: Верица Митева,350 ден,350 ден,0,Драми,2025-05-02
1407,Сè што заборавила Алиса,од: Лиен Мориарти,550 ден,550 ден,0,Драми,2025-05-02
1408,Магичен час,од: Кристин Хана,550 ден,550 ден,0,Драми,2025-05-02
1409,Сагата за Рајна,од: Оља Петрушевска – Томева,350 ден,249 ден,1,Драми,2025-05-02
1410,Предоцна,од: Колин Хувер,490 ден,490 ден,0,Драми,2025-05-02
1411,Совршен допир,од: Ана Антовска,350 ден,350 ден,0,Драми,2025-05-02
1412,Тој и таа,од: Алиса Фини,550 ден,550 ден,0,Драми,2025-05-02
1413,Татјана и Александар II: Мостот Кон Светиот Крст,од: Паулина Сајмонс,500 ден,500 ден,0,Драми,2025-05-02
1414,Со љубов од Лондон,од: Сара Џио,490 ден,490 ден,0,Драми,2025-05-02
1415,Сите ја сакаат Марта,од: Мирјана Проданова,320 ден,320 ден,0,Драми,2025-05-02
1416,Коронтин,од: Саша Богдан,300 ден,300 ден,0,Драми,2025-05-02
1417,Луѓето кои ги среќаваме на одмор,од: Емили Хенри,450 ден,450 ден,0,Драми,2025-05-02
1418,Татјана и Александар I: Втората Америка,од: Паулина Сајмонс,500 ден,500 ден,0,Драми,2025-05-02
1419,Жртвување со оган,од: Лепа Гештаковска Христовска,300 ден,300 ден,0,Драми,2025-05-02
1420,Закопана вистина,од: Далибор Трајков,300 ден,300 ден,0,Драми,2025-05-02
1421,Споменот на него,од: Колин Хувер,490 ден,490 ден,0,Драми,2025-05-02
1422,Аурис,"од: Себастијан Фицек, Винсент Клиш,",450 ден,450 ден,0,Драми,2025-05-02
1423,Жената со сина ѕвезда,од: Пам Џеноф,450 ден,450 ден,0,Драми,2025-05-02
1424,Здравица,од: Саша Богдан,250 ден,250 ден,0,Драми,2025-05-02
1425,Улицата на бродовите,од: Сара Џио,450 ден,450 ден,0,Драми,2025-05-02
1426,Мило мое дете,од: Роми Хаусман,490 ден,490 ден,0,Драми,2025-05-02
1427,Искра надеж – (тврд повез),од:,590 ден,590 ден,0,Драми,2025-05-02
1428,Улицата на светулките (тврд повез),од: Кристин Хана,550 ден,550 ден,0,Драми,2025-05-02
1429,Додека има ѕвезди,од: Сара Џио,490 ден,490 ден,0,Драми,2025-05-02
1430,Присестра,од: Џенифер Донели,450 ден,450 ден,0,Драми,2025-05-02
1431,Девојката која ја бркаше месечината,од: Сара Адисон Ален,380 ден,380 ден,0,Драми,2025-05-02
1432,Од жарјето,од: Али Мартинез,420 ден,420 ден,0,Драми,2025-05-02
1433,Приказна на една мајка,од: Аманда Провс,390 ден,390 ден,0,Драми,2025-05-02
1434,Четирите ветришта,од: Кристин Хана,500 ден,500 ден,0,Драми,2025-05-02
1435,Бронзениот коњаник II: Златната порта,од: Паулина Сајмонс,500 ден,500 ден,0,Драми,2025-05-02
1436,Прекрасната самотија,од: Кристин Хана,500 ден,500 ден,0,Драми,2025-05-02
1437,Бронзениот коњаник I: Ленинград,од: Паулина Сајмонс,500 ден,500 ден,0,Драми,2025-05-02
1438,Куклата на Ана,од: Наде Стојилковиќ,250 ден,250 ден,0,Драми,2025-05-02
1439,Искра надеж,од:,490 ден,490 ден,0,Драми,2025-05-02
1440,Што знае ветрот,од:,490 ден,490 ден,0,Драми,2025-05-02
1441,Уметницата со кана,од:,490 ден,490 ден,0,Драми,2025-05-02
1442,Ти си тој што го сакам,од: Џована Флечер,400 ден,400 ден,0,Драми,2025-05-02
1443,Последната камелија,од: Сара Џио,420 ден,420 ден,0,Драми,2025-05-02
1444,Тајната на Алексови,од: Наде Стојилковиќ,350 ден,350 ден,0,Драми,2025-05-02
1445,Светот не е фабрика за исполнување желби,од: Џон Грин,380 ден,380 ден,0,Драми,2025-05-02
1446,Сопругата на детективот,од: Мирјана Проданова,350 ден,350 ден,0,Драми,2025-05-02
1447,Улицата на светулките,од: Кристин Хана,450 ден,450 ден,0,Драми,2025-05-02
1448,Еднаш и Тогаш,од:,450 ден,450 ден,0,Драми,2025-05-02
1449,Девојката од писмото,од:,450 ден,450 ден,0,Драми,2025-05-02
1450,Сите цвеќиња во Париз,од: Сара Џио,420 ден,420 ден,0,Драми,2025-05-02
1451,Ќерката на дрвосечачот,од: Наде Стојилковиќ,300 ден,300 ден,0,Драми,2025-05-02
1452,Изгубеното писмо,од:,420 ден,420 ден,0,Драми,2025-05-02
1453,Маријана,од: Сузана Кирсли,420 ден,420 ден,0,Драми,2025-05-02
1454,Изгубените девојки во Париз,од: Пам Џеноф,450 ден,450 ден,0,Драми,2025-05-02
1455,Ленинградска зима,од: Кристин Хана,420 ден,420 ден,0,Драми,2025-05-02
1456,Вагонот со сираци,од: Пам Џеноф,450 ден,450 ден,0,Драми,2025-05-02
1457,Песната на речните птици,од: Лиса Вингејт,450 ден,450 ден,0,Драми,2025-05-02
1458,Тајната колиба на плажата,од: Сара Џио,400 ден,400 ден,0,Драми,2025-05-02
1459,Светлината што ја изгубивме,од: Џил Сантополо,400 ден,400 ден,0,Драми,2025-05-02
1460,Еленор Олифант е океј,од: Гејл Ханимен,400 ден,400 ден,0,Драми,2025-05-02
1461,Темјанушки во март,од: Сара Џио,400 ден,400 ден,0,Драми,2025-05-02
1462,Живот за живот,од: Сара Зар,380 ден,380 ден,0,Драми,2025-05-02
1463,Тајната сопруга,од: Џил Пол,450 ден,450 ден,0,Драми,2025-05-02
1464,Зима со мирис на капини,од: Сара Џио,400 ден,400 ден,0,Драми,2025-05-02
1465,Момчето во пижами на риги,од: Џон Бојн,320 ден,320 ден,0,Драми,2025-05-02
1466,Кралство од соништата,од: Џудит МекНот,400 ден,400 ден,0,Драми,2025-05-02
1467,Ќе има друг ден,од: Лори Нелсон Спилмен,390 ден,390 ден,0,Драми,2025-05-02
1468,Чудо,од: Р.Џ Паласио,390 ден,195 ден,1,Драми,2025-05-02
1469,Крововите на Техеран,од: Махбод Сераџи,390 ден,390 ден,0,Драми,2025-05-02
1470,Кога сакаш некого,од: Кристин Хана,420 ден,420 ден,0,Драми,2025-05-02
1471,Ова завршува со нас,од: Колин Хувер,400 ден,400 ден,0,Драми,2025-05-02
1472,9 Ноември,од: Колин Хувер,380 ден,380 ден,0,Драми,2025-05-02
1473,Збогум најмила,од: Кристин Хана,420 ден,420 ден,0,Драми,2025-05-02
1474,Славејот,од: Кристин Хана,420 ден,420 ден,0,Драми,2025-05-02
1475,Роза за балерината,од: Лурлин МекДениел,250 ден,250 ден,0,Драми,2025-05-02
1476,Првиот последен бакнеж,од: Али Харис,390 ден,390 ден,0,Драми,2025-05-02
1477,Крадец на колачиња (101 инспиративна приказна),од:,320 ден,320 ден,0,Драми,2025-05-02
1478,Крадци и проститутки,од: Рута Шепетис,350 ден,350 ден,0,Драми,2025-05-02
1479,Сонувај малку,од: Сузан Е. Филипс,390 ден,390 ден,0,Драми,2025-05-02
1480,Тајната на сопругот,од: Лиен Мориарти,390 ден,390 ден,0,Драми,2025-05-02
1481,Без страв,од: Лурлин МекДениел,300 ден,300 ден,0,Драми,2025-05-02
1482,Големи мали лаги,од: Лиен Мориарти,400 ден,400 ден,0,Драми,2025-05-02
1483,Кога мене ќе ме нема,од: Колин Оукли,400 ден,400 ден,0,Драми,2025-05-02
1484,"Сè, баш сè",од: Никола Јун,380 ден,380 ден,0,Драми,2025-05-02
1485,Прошетка по облаците,од: Ева Мари Еверсон,380 ден,380 ден,0,Драми,2025-05-02
1486,Крадачка на книги,од: Маркус Зусак,420 ден,420 ден,0,Драми,2025-05-02
1487,Продадена,од:,350 ден,350 ден,0,Драми,2025-05-02
1488,Париската ќерка,од:,520 ден,520 ден,0,Драми,2025-05-02
1489,Вистинскиот,од:,400 ден,400 ден,0,Драми,2025-05-02
1490,Мутации,од:,300 ден,300 ден,0,Драми,2025-05-02
1491,W,од:,450 ден,450 ден,0,Драми,2025-05-02
1492,Се викам Марите,од:,350 ден,350 ден,0,Драми,2025-05-02
1493,Свежа вода за цвеќиња,од:,600 ден,600 ден,0,Драми,2025-05-02
1494,Малиот Бог на земјотресот,од:,450 ден,450 ден,0,Драми,2025-05-02
1495,Брезите што шумеа крај Темза,од:,350 ден,350 ден,0,Драми,2025-05-02
1496,Вистинита но не многу веројатна историја за семејството Пустополски за куќата покрај Вардар и за чет,од:,450 ден,450 ден,0,Драми,2025-05-02
1497,Ветрогонот Бабукиќ и неговото време,од:,500 ден,500 ден,0,Драми,2025-05-02
1498,Никогаш не оставај ме,од:,450 ден,450 ден,0,Драми,2025-05-02
1499,Историја на пчелите,од:,500 ден,500 ден,0,Драми,2025-05-02
1500,Кога веруваме во сирени,од:,500 ден,500 ден,0,Драми,2025-05-02
1501,Диво месо,од:,200 ден,200 ден,0,Драми,2025-05-02
1502,Остров на тишината,од:,400 ден,400 ден,0,Драми,2025-05-02
1503,Клара и сонцето,од:,500 ден,500 ден,0,Драми,2025-05-02
1504,Балерини,од:,350 ден,350 ден,0,Драми,2025-05-02
1505,Возбудливи времиња,од:,450 ден,450 ден,0,Драми,2025-05-02
1506,Список за читање,од:,490 ден,490 ден,0,Драми,2025-05-02
1507,Ноќи на чума,од:,890 ден,890 ден,0,Драми,2025-05-02
1508,Војна и љубов,од:,520 ден,520 ден,0,Драми,2025-05-02
