Title,Author,Real Price,Sale Price,IsOnSale,Category,Retrieved At,Discount (%)
Стапица,,500.0,0.0,False,Трилери,2025-05-02,0.0
Главен удар,,500.0,0.0,False,Трилери,2025-05-02,0.0
Патриотска закана,,550.0,0.0,False,Трилери,2025-05-02,0.0
Митот за Линколн,,550.0,0.0,False,Трилери,2025-05-02,0.0
Аферата Колумбо,,550.0,0.0,False,Трилери,2025-05-02,0.0
Изгубениот ред,,550.0,0.0,False,Трилери,2025-05-02,0.0
Потекло,,999.0,0.0,False,Трилери,2025-05-02,0.0
Кодот на Да Винчи,,600.0,0.0,False,Трилери,2025-05-02,0.0
Инферно,,600.0,0.0,False,Трилери,2025-05-02,0.0
Вистински предавства,,550.0,0.0,False,Трилери,2025-05-02,0.0
Приватни скандали,,550.0,0.0,False,Трилери,2025-05-02,0.0
Скриени богатства,,500.0,0.0,False,Трилери,2025-05-02,0.0
Кери,,360.0,0.0,False,Трилери,2025-05-02,0.0
Покана за пријателство,,270.0,0.0,False,Трилери,2025-05-02,0.0
Тајниот живот на писателите,,240.0,0.0,False,Трилери,2025-05-02,0.0
Мистеријата на трите четвртини,,400.0,0.0,False,Трилери,2025-05-02,0.0
Убиствата во Кингфишер хил,,400.0,0.0,False,Трилери,2025-05-02,0.0
Снежно слепило,,330.0,0.0,False,Трилери,2025-05-02,0.0
Макбет,,600.0,0.0,False,Трилери,2025-05-02,0.0
Фаворити, Лејн Фарго,590.0,0.0,False,Драми,2025-05-02,0.0
Сите нејзини демони, Оља Петрушевска – Томева,390.0,0.0,False,Драми,2025-05-02,0.0
Тунел, Ана Волц,400.0,0.0,False,Драми,2025-05-02,0.0
Убавината на скршените нешта, Ивана Спасев,390.0,0.0,False,Драми,2025-05-02,0.0
Твој Толак, Торе Ренберг,370.0,0.0,False,Драми,2025-05-02,0.0
Светлината на Антикитера, Лепа Гештаковска Христовска,370.0,0.0,False,Драми,2025-05-02,0.0
Деновите кога најмногу те љубев, Ејми Неф,490.0,0.0,False,Драми,2025-05-02,0.0
"На господин Филип, со љубов (Бриџертон #5)", Џулија Квин,520.0,0.0,False,Драми,2025-05-02,0.0
Со секој здив, Николас Спаркс,450.0,0.0,False,Драми,2025-05-02,0.0
Романса со господин Бриџертон (Бриџертон #4), Џулија Квин,520.0,0.0,False,Драми,2025-05-02,0.0
Жените, Кристин Хана,590.0,0.0,False,Драми,2025-05-02,0.0
Кралицата Шарлота," Џулија Квин, Шонда Рајмс,",520.0,0.0,False,Драми,2025-05-02,0.0
Тајната на монахот, Далибор Трајков,390.0,0.0,False,Драми,2025-05-02,0.0
Види ме, Николас Спаркс,590.0,0.0,False,Драми,2025-05-02,0.0
Капињера, Гордана Такец,370.0,0.0,False,Драми,2025-05-02,0.0
Зад маските, Ксенија Николова,370.0,0.0,False,Драми,2025-05-02,0.0
БЕЗСЛОВЕН, Кирил Ангелов,390.0,0.0,False,Драми,2025-05-02,0.0
КУМ, Саша Богдан,300.0,0.0,False,Драми,2025-05-02,0.0
Сите недовршени нешта, Ребека Јарос,590.0,0.0,False,Драми,2025-05-02,0.0
Последната желба, Николас Спаркс,550.0,0.0,False,Драми,2025-05-02,0.0
Последното писмо, Ребека Јарос,590.0,0.0,False,Драми,2025-05-02,0.0
Статистичка веројатност за љубов на прв поглед, Џенифер И. Смит,390.0,0.0,False,Драми,2025-05-02,0.0
"Добра ноќ, Џун", Сара Џио,490.0,0.0,False,Драми,2025-05-02,0.0
Сите опустошени места, Џон Бојн,550.0,0.0,False,Драми,2025-05-02,0.0
Домашен фронт, Кристин Хана,550.0,0.0,False,Драми,2025-05-02,0.0
Траги од минатото, Далибор Трајков,350.0,0.0,False,Драми,2025-05-02,0.0
Најслаткиот филџан кафе, Оља Петрушевска – Томева,320.0,0.0,False,Драми,2025-05-02,0.0
Ја мразам мајка ми, Верица Митева,350.0,0.0,False,Драми,2025-05-02,0.0
Сè што заборавила Алиса, Лиен Мориарти,550.0,0.0,False,Драми,2025-05-02,0.0
Магичен час, Кристин Хана,550.0,0.0,False,Драми,2025-05-02,0.0
Сагата за Рајна, Оља Петрушевска – Томева,350.0,249.0,True,Драми,2025-05-02,29.0
Предоцна, Колин Хувер,490.0,0.0,False,Драми,2025-05-02,0.0
Совршен допир, Ана Антовска,350.0,0.0,False,Драми,2025-05-02,0.0
Тој и таа, Алиса Фини,550.0,0.0,False,Драми,2025-05-02,0.0
Татјана и Александар II: Мостот Кон Светиот Крст, Паулина Сајмонс,500.0,0.0,False,Драми,2025-05-02,0.0
Со љубов од Лондон, Сара Џио,490.0,0.0,False,Драми,2025-05-02,0.0
Сите ја сакаат Марта, Мирјана Проданова,320.0,0.0,False,Драми,2025-05-02,0.0
Коронтин, Саша Богдан,300.0,0.0,False,Драми,2025-05-02,0.0
Луѓето кои ги среќаваме на одмор, Емили Хенри,450.0,0.0,False,Драми,2025-05-02,0.0
Татјана и Александар I: Втората Америка, Паулина Сајмонс,500.0,0.0,False,Драми,2025-05-02,0.0
Жртвување со оган, Лепа Гештаковска Христовска,300.0,0.0,False,Драми,2025-05-02,0.0
Закопана вистина, Далибор Трајков,300.0,0.0,False,Драми,2025-05-02,0.0
Споменот на него, Колин Хувер,490.0,0.0,False,Драми,2025-05-02,0.0
Аурис," Себастијан Фицек, Винсент Клиш,",450.0,0.0,False,Драми,2025-05-02,0.0
Жената со сина ѕвезда, Пам Џеноф,450.0,0.0,False,Драми,2025-05-02,0.0
Здравица, Саша Богдан,250.0,0.0,False,Драми,2025-05-02,0.0
Улицата на бродовите, Сара Џио,450.0,0.0,False,Драми,2025-05-02,0.0
Мило мое дете, Роми Хаусман,490.0,0.0,False,Драми,2025-05-02,0.0
Искра надеж – (тврд повез),,590.0,0.0,False,Драми,2025-05-02,0.0
Улицата на светулките (тврд повез), Кристин Хана,550.0,0.0,False,Драми,2025-05-02,0.0
Додека има ѕвезди, Сара Џио,490.0,0.0,False,Драми,2025-05-02,0.0
Присестра, Џенифер Донели,450.0,0.0,False,Драми,2025-05-02,0.0
Девојката која ја бркаше месечината, Сара Адисон Ален,380.0,0.0,False,Драми,2025-05-02,0.0
Од жарјето, Али Мартинез,420.0,0.0,False,Драми,2025-05-02,0.0
Приказна на една мајка, Аманда Провс,390.0,0.0,False,Драми,2025-05-02,0.0
Четирите ветришта, Кристин Хана,500.0,0.0,False,Драми,2025-05-02,0.0
Бронзениот коњаник II: Златната порта, Паулина Сајмонс,500.0,0.0,False,Драми,2025-05-02,0.0
Прекрасната самотија, Кристин Хана,500.0,0.0,False,Драми,2025-05-02,0.0
Бронзениот коњаник I: Ленинград, Паулина Сајмонс,500.0,0.0,False,Драми,2025-05-02,0.0
Куклата на Ана, Наде Стојилковиќ,250.0,0.0,False,Драми,2025-05-02,0.0
Искра надеж,,490.0,0.0,False,Драми,2025-05-02,0.0
Што знае ветрот,,490.0,0.0,False,Драми,2025-05-02,0.0
Уметницата со кана,,490.0,0.0,False,Драми,2025-05-02,0.0
Ти си тој што го сакам, Џована Флечер,400.0,0.0,False,Драми,2025-05-02,0.0
Последната камелија, Сара Џио,420.0,0.0,False,Драми,2025-05-02,0.0
Тајната на Алексови, Наде Стојилковиќ,350.0,0.0,False,Драми,2025-05-02,0.0
Светот не е фабрика за исполнување желби, Џон Грин,380.0,0.0,False,Драми,2025-05-02,0.0
Сопругата на детективот, Мирјана Проданова,350.0,0.0,False,Драми,2025-05-02,0.0
Улицата на светулките, Кристин Хана,450.0,0.0,False,Драми,2025-05-02,0.0
Еднаш и Тогаш,,450.0,0.0,False,Драми,2025-05-02,0.0
Девојката од писмото,,450.0,0.0,False,Драми,2025-05-02,0.0
Сите цвеќиња во Париз, Сара Џио,420.0,0.0,False,Драми,2025-05-02,0.0
Ќерката на дрвосечачот, Наде Стојилковиќ,300.0,0.0,False,Драми,2025-05-02,0.0
Изгубеното писмо,,420.0,0.0,False,Драми,2025-05-02,0.0
Маријана, Сузана Кирсли,420.0,0.0,False,Драми,2025-05-02,0.0
Изгубените девојки во Париз, Пам Џеноф,450.0,0.0,False,Драми,2025-05-02,0.0
Ленинградска зима, Кристин Хана,420.0,0.0,False,Драми,2025-05-02,0.0
Вагонот со сираци, Пам Џеноф,450.0,0.0,False,Драми,2025-05-02,0.0
Песната на речните птици, Лиса Вингејт,450.0,0.0,False,Драми,2025-05-02,0.0
Тајната колиба на плажата, Сара Џио,400.0,0.0,False,Драми,2025-05-02,0.0
Светлината што ја изгубивме, Џил Сантополо,400.0,0.0,False,Драми,2025-05-02,0.0
Еленор Олифант е океј, Гејл Ханимен,400.0,0.0,False,Драми,2025-05-02,0.0
Темјанушки во март, Сара Џио,400.0,0.0,False,Драми,2025-05-02,0.0
Живот за живот, Сара Зар,380.0,0.0,False,Драми,2025-05-02,0.0
Тајната сопруга, Џил Пол,450.0,0.0,False,Драми,2025-05-02,0.0
Зима со мирис на капини, Сара Џио,400.0,0.0,False,Драми,2025-05-02,0.0
Момчето во пижами на риги, Џон Бојн,320.0,0.0,False,Драми,2025-05-02,0.0
Кралство од соништата, Џудит МекНот,400.0,0.0,False,Драми,2025-05-02,0.0
Ќе има друг ден, Лори Нелсон Спилмен,390.0,0.0,False,Драми,2025-05-02,0.0
Чудо, Р.Џ Паласио,390.0,195.0,True,Драми,2025-05-02,50.0
Крововите на Техеран, Махбод Сераџи,390.0,0.0,False,Драми,2025-05-02,0.0
Кога сакаш некого, Кристин Хана,420.0,0.0,False,Драми,2025-05-02,0.0
Ова завршува со нас, Колин Хувер,400.0,0.0,False,Драми,2025-05-02,0.0
9 Ноември, Колин Хувер,380.0,0.0,False,Драми,2025-05-02,0.0
Збогум најмила, Кристин Хана,420.0,0.0,False,Драми,2025-05-02,0.0
Славејот, Кристин Хана,420.0,0.0,False,Драми,2025-05-02,0.0
Роза за балерината, Лурлин МекДениел,250.0,0.0,False,Драми,2025-05-02,0.0
Првиот последен бакнеж, Али Харис,390.0,0.0,False,Драми,2025-05-02,0.0
Крадец на колачиња (101 инспиративна приказна),,320.0,0.0,False,Драми,2025-05-02,0.0
Крадци и проститутки, Рута Шепетис,350.0,0.0,False,Драми,2025-05-02,0.0
Сонувај малку, Сузан Е. Филипс,390.0,0.0,False,Драми,2025-05-02,0.0
Тајната на сопругот, Лиен Мориарти,390.0,0.0,False,Драми,2025-05-02,0.0
Без страв, Лурлин МекДениел,300.0,0.0,False,Драми,2025-05-02,0.0
Големи мали лаги, Лиен Мориарти,400.0,0.0,False,Драми,2025-05-02,0.0
Кога мене ќе ме нема, Колин Оукли,400.0,0.0,False,Драми,2025-05-02,0.0
"Сè, баш сè", Никола Јун,380.0,0.0,False,Драми,2025-05-02,0.0
Прошетка по облаците, Ева Мари Еверсон,380.0,0.0,False,Драми,2025-05-02,0.0
Крадачка на книги, Маркус Зусак,420.0,0.0,False,Драми,2025-05-02,0.0
Продадена,,350.0,0.0,False,Драми,2025-05-02,0.0
Париската ќерка,,520.0,0.0,False,Драми,2025-05-02,0.0
Вистинскиот,,400.0,0.0,False,Драми,2025-05-02,0.0
Мутации,,300.0,0.0,False,Драми,2025-05-02,0.0
W,,450.0,0.0,False,Драми,2025-05-02,0.0
Се викам Марите,,350.0,0.0,False,Драми,2025-05-02,0.0
Свежа вода за цвеќиња,,600.0,0.0,False,Драми,2025-05-02,0.0
Малиот Бог на земјотресот,,450.0,0.0,False,Драми,2025-05-02,0.0
Брезите што шумеа крај Темза,,350.0,0.0,False,Драми,2025-05-02,0.0
Вистинита но не многу веројатна историја за семејството Пустополски за куќата покрај Вардар и за чет,,450.0,0.0,False,Драми,2025-05-02,0.0
Ветрогонот Бабукиќ и неговото време,,500.0,0.0,False,Драми,2025-05-02,0.0
Никогаш не оставај ме,,450.0,0.0,False,Драми,2025-05-02,0.0
Историја на пчелите,,500.0,0.0,False,Драми,2025-05-02,0.0
Кога веруваме во сирени,,500.0,0.0,False,Драми,2025-05-02,0.0
Диво месо,,200.0,0.0,False,Драми,2025-05-02,0.0
Остров на тишината,,400.0,0.0,False,Драми,2025-05-02,0.0
Клара и сонцето,,500.0,0.0,False,Драми,2025-05-02,0.0
Балерини,,350.0,0.0,False,Драми,2025-05-02,0.0
Возбудливи времиња,,450.0,0.0,False,Драми,2025-05-02,0.0
Список за читање,,490.0,0.0,False,Драми,2025-05-02,0.0
Ноќи на чума,,890.0,0.0,False,Драми,2025-05-02,0.0
Војна и љубов,,520.0,0.0,False,Драми,2025-05-02,0.0
Ќерката на трговецот со свила,,500.0,0.0,False,Драми,2025-05-02,0.0
